"","Year","State","State.Minimum.Wage","State.Minimum.Wage.2020.Dollars","Federal.Minimum.Wage","Federal.Minimum.Wage.2020.Dollars","Effective.Minimum.Wage","Effective.Minimum.Wage.2020.Dollars","CPI.Average","Department.Of.Labor.Uncleaned.Data","Department.Of.Labor.Cleaned.Low.Value","Department.Of.Labor.Cleaned.Low.Value.2020.Dollars","Department.Of.Labor.Cleaned.High.Value","Department.Of.Labor.Cleaned.High.Value.2020.Dollars","Average_Inflation","Inflation_Category"
"936",2017,"Kansas",7.25,7.65,7.25,7.65,7.25,7.65,245.12,"7.25",7.25,7.65,7.25,7.65,1.85,"Low Inflation"
"937",2017,"Kentucky",7.25,7.65,7.25,7.65,7.25,7.65,245.12,"7.25",7.25,7.65,7.25,7.65,1.85,"Low Inflation"
"938",2017,"Louisiana",0,0,7.25,7.65,7.25,7.65,245.12,"...",0,0,0,0,1.85,"Low Inflation"
"939",2017,"Maine",9,9.5,7.25,7.65,9,9.5,245.12,"9",9,9.5,9,9.5,1.85,"Low Inflation"
"940",2017,"Maryland",8.75,9.23,7.25,7.65,8.75,9.23,245.12,"8.75",8.75,9.23,8.75,9.23,1.85,"Low Inflation"
"941",2017,"Massachusetts",11,11.61,7.25,7.65,11,11.61,245.12,"11",11,11.61,11,11.61,1.85,"Low Inflation"
"942",2017,"Michigan",8.9,9.39,7.25,7.65,8.9,9.39,245.12,"8.90(e)",8.9,9.39,8.9,9.39,1.85,"Low Inflation"
"943",2017,"Minnesota",7.75,8.18,7.25,7.65,7.75,8.18,245.12,"7.75-9.50(g)",7.75,8.18,9.5,10.02,1.85,"Low Inflation"
"944",2017,"Mississippi",0,0,7.25,7.65,7.25,7.65,245.12,"...",0,0,0,0,1.85,"Low Inflation"
"945",2017,"Missouri",7.7,8.13,7.25,7.65,7.7,8.13,245.12,"7.7",7.7,8.13,7.7,8.13,1.85,"Low Inflation"
"946",2017,"Montana",8.15,8.6,7.25,7.65,8.15,8.6,245.12,"8.15(g)",8.15,8.6,8.15,8.6,1.85,"Low Inflation"
"947",2017,"Nebraska",9,9.5,7.25,7.65,9,9.5,245.12,"9.00[c]",9,9.5,9,9.5,1.85,"Low Inflation"
"948",2017,"Nevada",7.25,7.65,7.25,7.65,7.25,7.65,245.12,"7.25-8.25",7.25,7.65,8.25,8.71,1.85,"Low Inflation"
"949",2017,"New Hampshire",7.25,7.65,7.25,7.65,7.25,7.65,245.12,"7.25",7.25,7.65,7.25,7.65,1.85,"Low Inflation"
"950",2017,"New Jersey",8.44,8.91,7.25,7.65,8.44,8.91,245.12,"8.44",8.44,8.91,8.44,8.91,1.85,"Low Inflation"
"951",2017,"New Mexico",7.5,7.91,7.25,7.65,7.5,7.91,245.12,"7.5",7.5,7.91,7.5,7.91,1.85,"Low Inflation"
"952",2017,"New York",9.7,10.24,7.25,7.65,9.7,10.24,245.12,"9.7",9.7,10.24,9.7,10.24,1.85,"Low Inflation"
"953",2017,"North Carolina",7.25,7.65,7.25,7.65,7.25,7.65,245.12,"7.25",7.25,7.65,7.25,7.65,1.85,"Low Inflation"
"954",2017,"North Dakota",7.25,7.65,7.25,7.65,7.25,7.65,245.12,"7.25",7.25,7.65,7.25,7.65,1.85,"Low Inflation"
"955",2017,"Ohio",8.15,8.6,7.25,7.65,8.15,8.6,245.12,"8.15",8.15,8.6,8.15,8.6,1.85,"Low Inflation"
"956",2017,"Oklahoma",2,2.11,7.25,7.65,7.25,7.65,245.12,"2.00-7.25(g)",2,2.11,7.25,7.65,1.85,"Low Inflation"
"957",2017,"Oregon",9.75,10.29,7.25,7.65,9.75,10.29,245.12,"9.75",9.75,10.29,9.75,10.29,1.85,"Low Inflation"
"958",2017,"Pennsylvania",7.25,7.65,7.25,7.65,7.25,7.65,245.12,"7.25",7.25,7.65,7.25,7.65,1.85,"Low Inflation"
"959",2017,"Puerto Rico",5.08,5.36,7.25,7.65,7.25,7.65,245.12,"5.08-7.25(i)",5.08,5.36,7.25,7.65,1.85,"Low Inflation"
"960",2017,"Rhode Island",9.6,10.13,7.25,7.65,9.6,10.13,245.12,"9.6",9.6,10.13,9.6,10.13,1.85,"Low Inflation"
"961",2017,"South Carolina",0,0,7.25,7.65,7.25,7.65,245.12,"...",0,0,0,0,1.85,"Low Inflation"
"962",2017,"South Dakota",8.65,9.13,7.25,7.65,8.65,9.13,245.12,"8.65",8.65,9.13,8.65,9.13,1.85,"Low Inflation"
"963",2017,"Tennessee",0,0,7.25,7.65,7.25,7.65,245.12,"...",0,0,0,0,1.85,"Low Inflation"
"964",2017,"Texas",7.25,7.65,7.25,7.65,7.25,7.65,245.12,"7.25",7.25,7.65,7.25,7.65,1.85,"Low Inflation"
"965",2017,"U.S. Virgin Islands",4.3,4.54,7.25,7.65,7.25,7.65,245.12,"4.30-7.25(j)",4.3,4.54,7.25,7.65,1.85,"Low Inflation"
"966",2017,"Utah",7.25,7.65,7.25,7.65,7.25,7.65,245.12,"7.25",7.25,7.65,7.25,7.65,1.85,"Low Inflation"
"967",2017,"Vermont",10,10.55,7.25,7.65,10,10.55,245.12,"10.00(e)",10,10.55,10,10.55,1.85,"Low Inflation"
"968",2017,"Virginia",7.25,7.65,7.25,7.65,7.25,7.65,245.12,"7.25[c]",7.25,7.65,7.25,7.65,1.85,"Low Inflation"
"969",2017,"Washington",11,11.61,7.25,7.65,11,11.61,245.12,"11",11,11.61,11,11.61,1.85,"Low Inflation"
"970",2017,"West Virginia",8.75,9.23,7.25,7.65,8.75,9.23,245.12,"8.75",8.75,9.23,8.75,9.23,1.85,"Low Inflation"
"971",2017,"Wisconsin",7.25,7.65,7.25,7.65,7.25,7.65,245.12,"7.25",7.25,7.65,7.25,7.65,1.85,"Low Inflation"
"972",2017,"Wyoming",5.15,5.43,7.25,7.65,7.25,7.65,245.12,"5.15",5.15,5.43,5.15,5.43,1.85,"Low Inflation"
"973",2018,"Alabama",0,0,7.25,7.47,7.25,7.47,251.107,"...",0,0,0,0,2.15,"High Inflation"
"974",2018,"Alaska",9.84,10.14,7.25,7.47,9.84,10.14,251.107,"9.84",9.84,10.14,9.84,10.14,2.15,"High Inflation"
"975",2018,"Arizona",10.5,10.82,7.25,7.47,10.5,10.82,251.107,"10.5",10.5,10.82,10.5,10.82,2.15,"High Inflation"
"976",2018,"Arkansas",8.5,8.76,7.25,7.47,8.5,8.76,251.107,"8.50[c]",8.5,8.76,8.5,8.76,2.15,"High Inflation"
"977",2018,"California",11,11.33,7.25,7.47,11,11.33,251.107,"11",11,11.33,11,11.33,2.15,"High Inflation"
"978",2018,"Colorado",10.2,10.51,7.25,7.47,10.2,10.51,251.107,"10.2",10.2,10.51,10.2,10.51,2.15,"High Inflation"
"979",2018,"Connecticut",10.1,10.4,7.25,7.47,10.1,10.4,251.107,"10.1",10.1,10.4,10.1,10.4,2.15,"High Inflation"
"980",2018,"Delaware",8.25,8.5,7.25,7.47,8.25,8.5,251.107,"8.25",8.25,8.5,8.25,8.5,2.15,"High Inflation"
"981",2018,"District of Columbia",13.25,13.65,7.25,7.47,13.25,13.65,251.107,"13.25",13.25,13.65,13.25,13.65,2.15,"High Inflation"
"982",2018,"Florida",8.25,8.5,7.25,7.47,8.25,8.5,251.107,"8.25",8.25,8.5,8.25,8.5,2.15,"High Inflation"
"983",2018,"Georgia",5.15,5.3,7.25,7.47,7.25,7.47,251.107,"5.15(d)",5.15,5.3,5.15,5.3,2.15,"High Inflation"
"984",2018,"Guam",8.25,8.5,7.25,7.47,8.25,8.5,251.107,"8.25",8.25,8.5,8.25,8.5,2.15,"High Inflation"
"985",2018,"Hawaii",10.1,10.4,7.25,7.47,10.1,10.4,251.107,"10.1",10.1,10.4,10.1,10.4,2.15,"High Inflation"
"986",2018,"Idaho",7.25,7.47,7.25,7.47,7.25,7.47,251.107,"7.25",7.25,7.47,7.25,7.47,2.15,"High Inflation"
"987",2018,"Illinois",8.25,8.5,7.25,7.47,8.25,8.5,251.107,"8.25[c]",8.25,8.5,8.25,8.5,2.15,"High Inflation"
"988",2018,"Indiana",7.25,7.47,7.25,7.47,7.25,7.47,251.107,"7.25(e)",7.25,7.47,7.25,7.47,2.15,"High Inflation"
"989",2018,"Iowa",7.25,7.47,7.25,7.47,7.25,7.47,251.107,"7.25",7.25,7.47,7.25,7.47,2.15,"High Inflation"
"990",2018,"Kansas",7.25,7.47,7.25,7.47,7.25,7.47,251.107,"7.25",7.25,7.47,7.25,7.47,2.15,"High Inflation"
"991",2018,"Kentucky",7.25,7.47,7.25,7.47,7.25,7.47,251.107,"7.25",7.25,7.47,7.25,7.47,2.15,"High Inflation"
"992",2018,"Louisiana",0,0,7.25,7.47,7.25,7.47,251.107,"...",0,0,0,0,2.15,"High Inflation"
"993",2018,"Maine",10,10.3,7.25,7.47,10,10.3,251.107,"10",10,10.3,10,10.3,2.15,"High Inflation"
"994",2018,"Maryland",10.1,10.4,7.25,7.47,10.1,10.4,251.107,"10.1",10.1,10.4,10.1,10.4,2.15,"High Inflation"
"995",2018,"Massachusetts",11,11.33,7.25,7.47,11,11.33,251.107,"11",11,11.33,11,11.33,2.15,"High Inflation"
"996",2018,"Michigan",9.25,9.53,7.25,7.47,9.25,9.53,251.107,"9.25(e)",9.25,9.53,9.25,9.53,2.15,"High Inflation"
"997",2018,"Minnesota",8.04,8.28,7.25,7.47,8.04,8.28,251.107,"8.04-9.86(g)",8.04,8.28,9.86,10.16,2.15,"High Inflation"
"998",2018,"Mississippi",0,0,7.25,7.47,7.25,7.47,251.107,"...",0,0,0,0,2.15,"High Inflation"
"999",2018,"Missouri",7.85,8.09,7.25,7.47,7.85,8.09,251.107,"7.85",7.85,8.09,7.85,8.09,2.15,"High Inflation"
"1000",2018,"Montana",8.3,8.55,7.25,7.47,8.3,8.55,251.107,"8.30(g)",8.3,8.55,8.3,8.55,2.15,"High Inflation"
"1001",2018,"Nebraska",9,9.27,7.25,7.47,9,9.27,251.107,"9.00[c]",9,9.27,9,9.27,2.15,"High Inflation"
"1002",2018,"Nevada",7.25,7.47,7.25,7.47,7.25,7.47,251.107,"7.25-8.25",7.25,7.47,8.25,8.5,2.15,"High Inflation"
"1003",2018,"New Hampshire",7.25,7.47,7.25,7.47,7.25,7.47,251.107,"7.25",7.25,7.47,7.25,7.47,2.15,"High Inflation"
"1004",2018,"New Jersey",8.6,8.86,7.25,7.47,8.6,8.86,251.107,"8.6",8.6,8.86,8.6,8.86,2.15,"High Inflation"
"1005",2018,"New Mexico",7.5,7.73,7.25,7.47,7.5,7.73,251.107,"7.5",7.5,7.73,7.5,7.73,2.15,"High Inflation"
"1006",2018,"New York",10.4,10.71,7.25,7.47,10.4,10.71,251.107,"10.4",10.4,10.71,10.4,10.71,2.15,"High Inflation"
"1007",2018,"North Carolina",7.25,7.47,7.25,7.47,7.25,7.47,251.107,"7.25",7.25,7.47,7.25,7.47,2.15,"High Inflation"
"1008",2018,"North Dakota",7.25,7.47,7.25,7.47,7.25,7.47,251.107,"7.25",7.25,7.47,7.25,7.47,2.15,"High Inflation"
"1009",2018,"Ohio",8.3,8.55,7.25,7.47,8.3,8.55,251.107,"8.3",8.3,8.55,8.3,8.55,2.15,"High Inflation"
"1010",2018,"Oklahoma",2,2.06,7.25,7.47,7.25,7.47,251.107,"2.00-7.25(g)",2,2.06,7.25,7.47,2.15,"High Inflation"
"1011",2018,"Oregon",10.75,11.07,7.25,7.47,10.75,11.07,251.107,"10.75",10.75,11.07,10.75,11.07,2.15,"High Inflation"
"1012",2018,"Pennsylvania",7.25,7.47,7.25,7.47,7.25,7.47,251.107,"7.25",7.25,7.47,7.25,7.47,2.15,"High Inflation"
"1013",2018,"Puerto Rico",5.08,5.23,7.25,7.47,7.25,7.47,251.107,"5.08-7.25(i)",5.08,5.23,7.25,7.47,2.15,"High Inflation"
"1014",2018,"Rhode Island",10.1,10.4,7.25,7.47,10.1,10.4,251.107,"10.1",10.1,10.4,10.1,10.4,2.15,"High Inflation"
"1015",2018,"South Carolina",0,0,7.25,7.47,7.25,7.47,251.107,"...",0,0,0,0,2.15,"High Inflation"
"1016",2018,"South Dakota",8.85,9.12,7.25,7.47,8.85,9.12,251.107,"8.85",8.85,9.12,8.85,9.12,2.15,"High Inflation"
"1017",2018,"Tennessee",0,0,7.25,7.47,7.25,7.47,251.107,"...",0,0,0,0,2.15,"High Inflation"
"1018",2018,"Texas",7.25,7.47,7.25,7.47,7.25,7.47,251.107,"7.25",7.25,7.47,7.25,7.47,2.15,"High Inflation"
"1019",2018,"U.S. Virgin Islands",4.3,4.43,7.25,7.47,7.25,7.47,251.107,"4.30-7.25(j)",4.3,4.43,7.25,7.47,2.15,"High Inflation"
"1020",2018,"Utah",7.25,7.47,7.25,7.47,7.25,7.47,251.107,"7.25",7.25,7.47,7.25,7.47,2.15,"High Inflation"
"1021",2018,"Vermont",10.5,10.82,7.25,7.47,10.5,10.82,251.107,"10.50(e)",10.5,10.82,10.5,10.82,2.15,"High Inflation"
"1022",2018,"Virginia",7.25,7.47,7.25,7.47,7.25,7.47,251.107,"7.25[c]",7.25,7.47,7.25,7.47,2.15,"High Inflation"
"1023",2018,"Washington",11.5,11.85,7.25,7.47,11.5,11.85,251.107,"11.5",11.5,11.85,11.5,11.85,2.15,"High Inflation"
"1024",2018,"West Virginia",8.75,9.01,7.25,7.47,8.75,9.01,251.107,"8.75",8.75,9.01,8.75,9.01,2.15,"High Inflation"
"1025",2018,"Wisconsin",7.25,7.47,7.25,7.47,7.25,7.47,251.107,"7.25",7.25,7.47,7.25,7.47,2.15,"High Inflation"
"1026",2018,"Wyoming",5.15,5.3,7.25,7.47,7.25,7.47,251.107,"5.15",5.15,5.3,5.15,5.3,2.15,"High Inflation"
"1027",2019,"Alabama",0,0,7.25,7.34,7.25,7.34,255.657,"...",0,0,0,0,2.2,"High Inflation"
"1028",2019,"Alaska",10.19,10.31,7.25,7.34,10.19,10.31,255.657,"10.19",10.19,10.31,10.19,10.31,2.2,"High Inflation"
"1029",2019,"Arizona",12,12.14,7.25,7.34,12,12.14,255.657,"12",12,12.14,12,12.14,2.2,"High Inflation"
"1030",2019,"Arkansas",9.25,9.36,7.25,7.34,9.25,9.36,255.657,"9.25[c]",9.25,9.36,9.25,9.36,2.2,"High Inflation"
"1031",2019,"California",12,12.14,7.25,7.34,12,12.14,255.657,"12",12,12.14,12,12.14,2.2,"High Inflation"
"1032",2019,"Colorado",12,12.14,7.25,7.34,12,12.14,255.657,"12",12,12.14,12,12.14,2.2,"High Inflation"
"1033",2019,"Connecticut",11,11.13,7.25,7.34,11,11.13,255.657,"11",11,11.13,11,11.13,2.2,"High Inflation"
"1034",2019,"Delaware",9.25,9.36,7.25,7.34,9.25,9.36,255.657,"9.25",9.25,9.36,9.25,9.36,2.2,"High Inflation"
"1035",2019,"District of Columbia",14,14.16,7.25,7.34,14,14.16,255.657,"14",14,14.16,14,14.16,2.2,"High Inflation"
"1036",2019,"Florida",8.56,8.66,7.25,7.34,8.56,8.66,255.657,"8.56",8.56,8.66,8.56,8.66,2.2,"High Inflation"
"1037",2019,"Georgia",5.15,5.21,7.25,7.34,7.25,7.34,255.657,"5.15(d)",5.15,5.21,5.15,5.21,2.2,"High Inflation"
"1038",2019,"Guam",8.25,8.35,7.25,7.34,8.25,8.35,255.657,"8.25",8.25,8.35,8.25,8.35,2.2,"High Inflation"
"1039",2019,"Hawaii",10.1,10.22,7.25,7.34,10.1,10.22,255.657,"10.1",10.1,10.22,10.1,10.22,2.2,"High Inflation"
"1040",2019,"Idaho",7.25,7.34,7.25,7.34,7.25,7.34,255.657,"7.25",7.25,7.34,7.25,7.34,2.2,"High Inflation"
"1041",2019,"Illinois",9.25,9.36,7.25,7.34,9.25,9.36,255.657,"9.25[c]",9.25,9.36,9.25,9.36,2.2,"High Inflation"
"1042",2019,"Indiana",7.25,7.34,7.25,7.34,7.25,7.34,255.657,"7.25(e)",7.25,7.34,7.25,7.34,2.2,"High Inflation"
"1043",2019,"Iowa",7.25,7.34,7.25,7.34,7.25,7.34,255.657,"7.25",7.25,7.34,7.25,7.34,2.2,"High Inflation"
"1044",2019,"Kansas",7.25,7.34,7.25,7.34,7.25,7.34,255.657,"7.25",7.25,7.34,7.25,7.34,2.2,"High Inflation"
"1045",2019,"Kentucky",7.25,7.34,7.25,7.34,7.25,7.34,255.657,"7.25",7.25,7.34,7.25,7.34,2.2,"High Inflation"
"1046",2019,"Louisiana",0,0,7.25,7.34,7.25,7.34,255.657,"...",0,0,0,0,2.2,"High Inflation"
"1047",2019,"Maine",12,12.14,7.25,7.34,12,12.14,255.657,"12",12,12.14,12,12.14,2.2,"High Inflation"
"1048",2019,"Maryland",11,11.13,7.25,7.34,11,11.13,255.657,"11",11,11.13,11,11.13,2.2,"High Inflation"
"1049",2019,"Massachusetts",12.75,12.9,7.25,7.34,12.75,12.9,255.657,"12.75",12.75,12.9,12.75,12.9,2.2,"High Inflation"
"1050",2019,"Michigan",9.65,9.76,7.25,7.34,9.65,9.76,255.657,"9.65(e)",9.65,9.76,9.65,9.76,2.2,"High Inflation"
"1051",2019,"Minnesota",8.15,8.25,7.25,7.34,8.15,8.25,255.657,"8.15-10.00(g)",8.15,8.25,10,10.12,2.2,"High Inflation"
"1052",2019,"Mississippi",0,0,7.25,7.34,7.25,7.34,255.657,"...",0,0,0,0,2.2,"High Inflation"
"1053",2019,"Missouri",9.45,9.56,7.25,7.34,9.45,9.56,255.657,"9.45",9.45,9.56,9.45,9.56,2.2,"High Inflation"
"1054",2019,"Montana",8.65,8.75,7.25,7.34,8.65,8.75,255.657,"8.65(g)",8.65,8.75,8.65,8.75,2.2,"High Inflation"
"1055",2019,"Nebraska",9,9.11,7.25,7.34,9,9.11,255.657,"9.00[c]",9,9.11,9,9.11,2.2,"High Inflation"
"1056",2019,"Nevada",7.25,7.34,7.25,7.34,7.25,7.34,255.657,"7.25-8.25",7.25,7.34,8.25,8.35,2.2,"High Inflation"
"1057",2019,"New Hampshire",7.25,7.34,7.25,7.34,7.25,7.34,255.657,"7.25",7.25,7.34,7.25,7.34,2.2,"High Inflation"
"1058",2019,"New Jersey",11,11.13,7.25,7.34,11,11.13,255.657,"11",11,11.13,11,11.13,2.2,"High Inflation"
"1059",2019,"New Mexico",9,9.11,7.25,7.34,9,9.11,255.657,"9",9,9.11,9,9.11,2.2,"High Inflation"
"1060",2019,"New York",11.8,11.94,7.25,7.34,11.8,11.94,255.657,"11.8",11.8,11.94,11.8,11.94,2.2,"High Inflation"
"1061",2019,"North Carolina",7.25,7.34,7.25,7.34,7.25,7.34,255.657,"7.25",7.25,7.34,7.25,7.34,2.2,"High Inflation"
"1062",2019,"North Dakota",7.25,7.34,7.25,7.34,7.25,7.34,255.657,"7.25",7.25,7.34,7.25,7.34,2.2,"High Inflation"
"1063",2019,"Ohio",8.7,8.8,7.25,7.34,8.7,8.8,255.657,"8.7",8.7,8.8,8.7,8.8,2.2,"High Inflation"
"1064",2019,"Oklahoma",2,2.02,7.25,7.34,7.25,7.34,255.657,"2.00-7.25(g)",2,2.02,7.25,7.34,2.2,"High Inflation"
"1065",2019,"Oregon",11.25,11.38,7.25,7.34,11.25,11.38,255.657,"11.25",11.25,11.38,11.25,11.38,2.2,"High Inflation"
"1066",2019,"Pennsylvania",7.25,7.34,7.25,7.34,7.25,7.34,255.657,"7.25",7.25,7.34,7.25,7.34,2.2,"High Inflation"
"1067",2019,"Puerto Rico",5.08,5.14,7.25,7.34,7.25,7.34,255.657,"5.08-7.25(i)",5.08,5.14,7.25,7.34,2.2,"High Inflation"
"1068",2019,"Rhode Island",10.5,10.62,7.25,7.34,10.5,10.62,255.657,"10.5",10.5,10.62,10.5,10.62,2.2,"High Inflation"
"1069",2019,"South Carolina",0,0,7.25,7.34,7.25,7.34,255.657,"...",0,0,0,0,2.2,"High Inflation"
"1070",2019,"South Dakota",9.3,9.41,7.25,7.34,9.3,9.41,255.657,"9.3",9.3,9.41,9.3,9.41,2.2,"High Inflation"
"1071",2019,"Tennessee",0,0,7.25,7.34,7.25,7.34,255.657,"...",0,0,0,0,2.2,"High Inflation"
"1072",2019,"Texas",7.25,7.34,7.25,7.34,7.25,7.34,255.657,"7.25",7.25,7.34,7.25,7.34,2.2,"High Inflation"
"1073",2019,"U.S. Virgin Islands",10.5,10.62,7.25,7.34,10.5,10.62,255.657,"10.50(j)",10.5,10.62,10.5,10.62,2.2,"High Inflation"
"1074",2019,"Utah",7.25,7.34,7.25,7.34,7.25,7.34,255.657,"7.25",7.25,7.34,7.25,7.34,2.2,"High Inflation"
"1075",2019,"Vermont",10.96,11.09,7.25,7.34,10.96,11.09,255.657,"10.96(e)",10.96,11.09,10.96,11.09,2.2,"High Inflation"
"1076",2019,"Virginia",7.25,7.34,7.25,7.34,7.25,7.34,255.657,"7.25[c]",7.25,7.34,7.25,7.34,2.2,"High Inflation"
"1077",2019,"Washington",13.5,13.66,7.25,7.34,13.5,13.66,255.657,"13.5",13.5,13.66,13.5,13.66,2.2,"High Inflation"
"1078",2019,"West Virginia",8.75,8.85,7.25,7.34,8.75,8.85,255.657,"8.75",8.75,8.85,8.75,8.85,2.2,"High Inflation"
"1079",2019,"Wisconsin",7.25,7.34,7.25,7.34,7.25,7.34,255.657,"7.25",7.25,7.34,7.25,7.34,2.2,"High Inflation"
"1080",2019,"Wyoming",5.15,5.21,7.25,7.34,7.25,7.34,255.657,"5.15",5.15,5.21,5.15,5.21,2.2,"High Inflation"
"1081",2020,"Alabama",0,0,7.25,7.25,7.25,7.25,258.66,"...",0,0,0,0,1.7,"Low Inflation"
"1082",2020,"Alaska",10.19,10.19,7.25,7.25,10.19,10.19,258.66,"10.19",10.19,10.19,10.19,10.19,1.7,"Low Inflation"
"1083",2020,"Arizona",12,12,7.25,7.25,12,12,258.66,"12",12,12,12,12,1.7,"Low Inflation"
"1084",2020,"Arkansas",10,10,7.25,7.25,10,10,258.66,"10",10,10,10,10,1.7,"Low Inflation"
"1085",2020,"California",13,13,7.25,7.25,13,13,258.66,"13",13,13,13,13,1.7,"Low Inflation"
"1086",2020,"Colorado",12,12,7.25,7.25,12,12,258.66,"12",12,12,12,12,1.7,"Low Inflation"
"1087",2020,"Connecticut",11,11,7.25,7.25,11,11,258.66,"11",11,11,11,11,1.7,"Low Inflation"
"1088",2020,"Delaware",9.25,9.25,7.25,7.25,9.25,9.25,258.66,"9.25",9.25,9.25,9.25,9.25,1.7,"Low Inflation"
"1089",2020,"District of Columbia",14,14,7.25,7.25,14,14,258.66,"14",14,14,14,14,1.7,"Low Inflation"
"1090",2020,"Florida",8.56,8.56,7.25,7.25,8.56,8.56,258.66,"8.56",8.56,8.56,8.56,8.56,1.7,"Low Inflation"
"1091",2020,"Georgia",5.15,5.15,7.25,7.25,7.25,7.25,258.66,"5.15(d)",5.15,5.15,5.15,5.15,1.7,"Low Inflation"
"1092",2020,"Guam",8.25,8.25,7.25,7.25,8.25,8.25,258.66,"8.25",8.25,8.25,8.25,8.25,1.7,"Low Inflation"
"1093",2020,"Hawaii",10.1,10.1,7.25,7.25,10.1,10.1,258.66,"10.1",10.1,10.1,10.1,10.1,1.7,"Low Inflation"
"1094",2020,"Idaho",7.25,7.25,7.25,7.25,7.25,7.25,258.66,"7.25",7.25,7.25,7.25,7.25,1.7,"Low Inflation"
"1095",2020,"Illinois",9.25,9.25,7.25,7.25,9.25,9.25,258.66,"9.25[c]",9.25,9.25,9.25,9.25,1.7,"Low Inflation"
"1096",2020,"Indiana",7.25,7.25,7.25,7.25,7.25,7.25,258.66,"7.25(e)",7.25,7.25,7.25,7.25,1.7,"Low Inflation"
"1097",2020,"Iowa",7.25,7.25,7.25,7.25,7.25,7.25,258.66,"7.25",7.25,7.25,7.25,7.25,1.7,"Low Inflation"
"1098",2020,"Kansas",7.25,7.25,7.25,7.25,7.25,7.25,258.66,"7.25",7.25,7.25,7.25,7.25,1.7,"Low Inflation"
"1099",2020,"Kentucky",7.25,7.25,7.25,7.25,7.25,7.25,258.66,"7.25",7.25,7.25,7.25,7.25,1.7,"Low Inflation"
"1100",2020,"Louisiana",0,0,7.25,7.25,7.25,7.25,258.66,"...",0,0,0,0,1.7,"Low Inflation"
"1101",2020,"Maine",12,12,7.25,7.25,12,12,258.66,"12",12,12,12,12,1.7,"Low Inflation"
"1102",2020,"Maryland",11,11,7.25,7.25,11,11,258.66,"11",11,11,11,11,1.7,"Low Inflation"
"1103",2020,"Massachusetts",12.75,12.75,7.25,7.25,12.75,12.75,258.66,"12.75",12.75,12.75,12.75,12.75,1.7,"Low Inflation"
"1104",2020,"Michigan",9.65,9.65,7.25,7.25,9.65,9.65,258.66,"9.65(e)",9.65,9.65,9.65,9.65,1.7,"Low Inflation"
"1105",2020,"Minnesota",8.15,8.15,7.25,7.25,8.15,8.15,258.66,"8.15-10.00(g)",8.15,8.15,10,10,1.7,"Low Inflation"
"1106",2020,"Mississippi",0,0,7.25,7.25,7.25,7.25,258.66,"...",0,0,0,0,1.7,"Low Inflation"
"1107",2020,"Missouri",9.45,9.45,7.25,7.25,9.45,9.45,258.66,"9.45",9.45,9.45,9.45,9.45,1.7,"Low Inflation"
"1108",2020,"Montana",8.65,8.65,7.25,7.25,8.65,8.65,258.66,"8.65(g)",8.65,8.65,8.65,8.65,1.7,"Low Inflation"
"1109",2020,"Nebraska",9,9,7.25,7.25,9,9,258.66,"9.00[c]",9,9,9,9,1.7,"Low Inflation"
"1110",2020,"Nevada",7.25,7.25,7.25,7.25,7.25,7.25,258.66,"7.25-8.25",7.25,7.25,8.25,8.25,1.7,"Low Inflation"
"1111",2020,"New Hampshire",7.25,7.25,7.25,7.25,7.25,7.25,258.66,"7.25",7.25,7.25,7.25,7.25,1.7,"Low Inflation"
"1112",2020,"New Jersey",11,11,7.25,7.25,11,11,258.66,"11",11,11,11,11,1.7,"Low Inflation"
"1113",2020,"New Mexico",9,9,7.25,7.25,9,9,258.66,"9",9,9,9,9,1.7,"Low Inflation"
"1114",2020,"New York",11.8,11.8,7.25,7.25,11.8,11.8,258.66,"11.8",11.8,11.8,11.8,11.8,1.7,"Low Inflation"
"1115",2020,"North Carolina",7.25,7.25,7.25,7.25,7.25,7.25,258.66,"7.25",7.25,7.25,7.25,7.25,1.7,"Low Inflation"
"1116",2020,"North Dakota",7.25,7.25,7.25,7.25,7.25,7.25,258.66,"7.25",7.25,7.25,7.25,7.25,1.7,"Low Inflation"
"1117",2020,"Ohio",8.7,8.7,7.25,7.25,8.7,8.7,258.66,"8.7",8.7,8.7,8.7,8.7,1.7,"Low Inflation"
"1118",2020,"Oklahoma",2,2,7.25,7.25,7.25,7.25,258.66,"2.00-7.25(g)",2,2,7.25,7.25,1.7,"Low Inflation"
"1119",2020,"Oregon",11.25,11.25,7.25,7.25,11.25,11.25,258.66,"11.25",11.25,11.25,11.25,11.25,1.7,"Low Inflation"
"1120",2020,"Pennsylvania",7.25,7.25,7.25,7.25,7.25,7.25,258.66,"7.25",7.25,7.25,7.25,7.25,1.7,"Low Inflation"
"1121",2020,"Puerto Rico",5.08,5.08,7.25,7.25,7.25,7.25,258.66,"5.08-7.25(i)",5.08,5.08,7.25,7.25,1.7,"Low Inflation"
"1122",2020,"Rhode Island",10.5,10.5,7.25,7.25,10.5,10.5,258.66,"10.5",10.5,10.5,10.5,10.5,1.7,"Low Inflation"
"1123",2020,"South Carolina",0,0,7.25,7.25,7.25,7.25,258.66,"...",0,0,0,0,1.7,"Low Inflation"
"1124",2020,"South Dakota",9.3,9.3,7.25,7.25,9.3,9.3,258.66,"9.3",9.3,9.3,9.3,9.3,1.7,"Low Inflation"
"1125",2020,"Tennessee",0,0,7.25,7.25,7.25,7.25,258.66,"...",0,0,0,0,1.7,"Low Inflation"
